startingContents,"(1, 1, 1)"
increaseBy,"(2, 1, 1)"
Iterations,100000

probPopping,Threshold,ShareOptimal,Time,NoResolution
0.2,160,0.66121,12.782672496423803,33820
0.0,170,0.90912,9.341901409338261,0
0.05,170,0.86471,10.542227641621087,7
0.1,170,0.80636,12.296678031916686,1027
0.2,170,0.66129,12.921034723794621,33838
0.0,180,0.91101,9.43610011762778,0
0.05,180,0.86726,10.651257103223701,2
0.1,180,0.80598,12.411643999561367,1169
0.2,180,0.65957,13.045220198134597,34028
0.0,190,0.9132,9.523489680733254,0
0.05,190,0.86752,10.758116099789497,3
0.1,190,0.81029,12.480862366072067,1309
0.2,190,0.65959,13.151332983176559,34031
0.0,200,0.91594,9.590178599276516,0
0.05,200,0.87032,10.83432254917056,6
0.1,200,0.80974,12.60375149552725,1506
0.2,200,0.65954,13.276836961348273,34037
0.0,210,0.91681,9.680238386667073,0
0.05,210,0.87046,10.94694101825073,7
0.1,210,0.81044,12.67574839348758,1646
0.2,210,0.66212,13.382230709334392,33785
0.0,220,0.92031,9.763382222458535,0
0.05,220,0.87181,11.015151035780484,7
0.1,220,0.81146,12.76787837669036,1830
0.2,220,0.6591,13.487966198364132,34090
0.0,230,0.92171,9.834178284433701,0
0.05,230,0.87249,11.101914925793263,8
0.1,230,0.80894,12.857266564534712,2041
0.2,230,0.65663,13.58210641112904,34337
0.0,240,0.92287,9.886608612752747,0
0.05,240,0.87358,11.186009674540944,16
0.1,240,0.81058,12.921181359134275,2119
0.2,240,0.65987,13.670737469337872,34011
0.0,250,0.92315,9.97398735410707,0
0.05,250,0.87356,11.268128390682447,13
0.1,250,0.81112,12.99028552684696,2424
0.2,250,0.65732,13.761857462537659,34267
0.0,260,0.92584,10.032838955855446,0
0.05,260,0.8756,11.329018902972946,8
0.1,260,0.81392,13.020193504152994,2497
0.2,260,0.6589,13.83782391969777,34110
0.0,270,0.9281,10.080046837707368,0
0.05,270,0.87647,11.398212324791311,11
0.1,270,0.81097,13.121350607044635,2796
0.2,270,0.66124,13.930363545655862,33876
0.0,280,0.92747,10.165882164207634,0
0.05,280,0.87725,11.476005578438071,12
0.1,280,0.81292,13.155448236496333,2962
0.2,280,0.66051,14.015866769329,33949
0.0,290,0.92895,10.210908547791274,0
0.05,290,0.87623,11.544357202337945,10
0.1,290,0.81308,13.21364033416841,3099
0.2,290,0.65977,14.089578693948207,34023
0.0,300,0.93083,10.254671124436728,0
0.05,300,0.87775,11.613926716653582,14
0.1,300,0.81311,13.2613705267838,3438
0.2,300,0.65672,14.16499726148864,34328
