startingContents,"(1, 1, 1)"
increaseBy,"((3, 1), (2, 2), (1, 1))"
Iterations,100000

probPopping,Threshold,ShareOptimal,ShareOptimal2,Time,NoResolution
0.1,145,0.45977,0.50955,9.469047593752485,49
0.15,145,0.45271,0.49235,11.281625175361254,1682
0.2,145,0.43406,0.4742,14.577847730228093,8717
0.0,150,0.47301,0.51764,7.725336945765398,0
0.05,150,0.46758,0.51697,8.458506383903327,0
0.1,150,0.4646,0.5052,9.528141253283554,42
0.15,150,0.45186,0.49285,11.38299350106945,1785
0.2,150,0.43401,0.47341,14.699506113731081,8895
0.0,155,0.46996,0.52097,7.768157529466404,0
0.05,155,0.47083,0.51246,8.530771430555147,0
0.1,155,0.46293,0.50718,9.592090909665176,42
0.15,155,0.45366,0.4908,11.444427083850508,1800
0.2,155,0.43134,0.47829,14.695826636345087,8694
0.0,160,0.47015,0.52094,7.82813115017554,0
0.05,160,0.46827,0.51601,8.571343308030434,0
0.1,160,0.4633,0.50589,9.655549655453967,66
0.15,160,0.45437,0.49075,11.519763010310472,1815
0.2,160,0.43293,0.47557,14.830507573650477,8844
0.0,165,0.46876,0.52219,7.878299340189998,0
0.05,165,0.46648,0.51846,8.623871881173068,1
0.1,165,0.46554,0.50523,9.70285597807202,67
0.15,165,0.44917,0.49448,11.637369001602547,1942
0.2,165,0.4313,0.47723,14.913474212846024,8904
0.0,170,0.47001,0.52123,7.9213141756138725,0
0.05,170,0.4679,0.51657,8.685510141000806,1
0.1,170,0.46631,0.50467,9.751021671293204,52
0.15,170,0.45261,0.49193,11.68178846816945,1961
0.2,170,0.43402,0.4732,15.010506432565787,9034
0.0,175,0.46962,0.52176,7.962263713621341,0
0.05,175,0.4709,0.51351,8.735893045709048,0
0.1,175,0.46103,0.50971,9.808931192126341,60
0.15,175,0.45066,0.49415,11.745143008577434,2074
0.2,175,0.43101,0.47736,15.03903265737538,8980
0.0,180,0.46959,0.52203,8.003012350902887,0
0.05,180,0.46976,0.51564,8.777390377583252,0
0.1,180,0.46242,0.50825,9.87331942709132,52
0.15,180,0.45217,0.49365,11.784382970857793,2037
0.2,180,0.43367,0.47445,15.111508642285512,8994
0.0,185,0.47241,0.51953,8.047618236128462,0
0.05,185,0.4686,0.51663,8.820760347134666,0
0.1,185,0.46293,0.50861,9.908060289252202,71
0.15,185,0.4527,0.49458,11.820188980954219,2038
0.2,185,0.43286,0.47476,15.211560586753091,9069
0.0,190,0.47407,0.51759,8.090456825544292,0
0.05,190,0.46785,0.5173,8.857336145887555,0
0.1,190,0.46577,0.50531,9.961986209076942,51
0.15,190,0.45216,0.49366,11.935207134950392,2245
0.2,190,0.43461,0.47394,15.25504949008196,8992
0.0,195,0.47377,0.51885,8.122738539206082,0
0.05,195,0.47041,0.5152,8.898838310493307,0
0.1,195,0.46571,0.50622,10.005407502693219,58
0.15,195,0.45148,0.49368,11.98005212752964,2138
0.2,195,0.43383,0.47361,15.329307554226258,9114
0.0,200,0.47278,0.51978,8.166954599398615,0
0.05,200,0.47003,0.51583,8.940375373056733,1
0.1,200,0.46525,0.50641,10.048653954832007,59
0.15,200,0.45399,0.4924,12.018861493115748,2220
0.2,200,0.43195,0.47468,15.42143979639384,9219
0.0,205,0.47189,0.52094,8.199216294919527,0
0.05,205,0.46941,0.51661,8.977858830653858,2
0.1,205,0.46522,0.50565,10.105255512006904,55
0.15,205,0.45228,0.49357,12.113725434158015,2320
0.2,205,0.4336,0.47692,15.349594634221498,8865
0.0,210,0.47395,0.51872,8.240419426292942,0
0.05,210,0.46956,0.51706,9.021230737208553,0
0.1,210,0.46204,0.5095,10.145805489025879,71
0.15,210,0.45038,0.49535,12.153236881739277,2342
0.2,210,0.43318,0.47574,15.44854353787777,9020
0.0,215,0.47236,0.52041,8.269408784587585,0
0.05,215,0.47065,0.51639,9.05529703337218,1
0.1,215,0.46569,0.50606,10.19697657913318,67
0.15,215,0.45219,0.493,12.240023872820775,2498
0.2,215,0.43227,0.47677,15.508351222529734,9031
0.0,220,0.47638,0.51667,8.30676820300777,0
0.05,220,0.4723,0.51427,9.107157788573792,0
0.1,220,0.46299,0.50963,10.22119703296873,71
0.15,220,0.4527,0.49321,12.267065245661552,2532
0.2,220,0.43282,0.4733,15.680770531700837,9318
0.0,225,0.47362,0.51934,8.338812325469123,0
0.05,225,0.47136,0.51517,9.138167939838885,0
0.1,225,0.46467,0.50688,10.295759260089248,73
0.15,225,0.45351,0.49307,12.292232885538306,2519
0.2,225,0.43305,0.47587,15.610991700339092,9044
0.0,230,0.47267,0.52089,8.379620348013109,0
0.05,230,0.47075,0.51619,9.177915679554827,0
0.1,230,0.46556,0.50642,10.316163583891766,75
0.15,230,0.45088,0.49432,12.39979780969339,2683
0.2,230,0.43474,0.47371,15.691298441134203,9102
0.0,235,0.47185,0.52188,8.402820012637305,0
0.05,235,0.46918,0.51758,9.209921562938812,1
0.1,235,0.46503,0.50659,10.358993951530145,72
0.15,235,0.45273,0.49338,12.42554459440781,2644
0.2,235,0.43416,0.47483,15.715700690246432,9056
0.0,240,0.47487,0.51888,8.441227885419279,0
0.05,240,0.46967,0.51678,9.248476968402208,1
0.1,240,0.46489,0.50722,10.39952016184787,86
0.15,240,0.4539,0.49276,12.470458128449534,2691
0.2,240,0.43506,0.47298,15.80414177951304,9148
0.0,245,0.47393,0.51966,8.466719583675157,0
0.05,245,0.46995,0.51692,9.278541013789168,2
0.1,245,0.46396,0.50821,10.441672954331434,84
0.15,245,0.45455,0.49143,12.522568666590109,2720
0.2,245,0.4352,0.47234,15.859233059274379,9197
0.0,250,0.47232,0.52158,8.509175934544098,0
0.05,250,0.46955,0.51793,9.304698753185153,0
0.1,250,0.46452,0.50801,10.474487180354547,74
0.15,250,0.45032,0.49575,12.572034322995817,2791
0.2,250,0.43253,0.4751,15.898727291802597,9201
0.0,255,0.47259,0.5212,8.535909173144928,0
0.05,255,0.4718,0.5155,9.340939147476027,1
0.1,255,0.46086,0.5113,10.515963044687009,83
0.15,255,0.44931,0.49634,12.638393048473464,2867
0.2,255,0.43352,0.476,15.885131822706848,9023
0.0,260,0.47299,0.52117,8.564721197399864,0
0.05,260,0.47459,0.5128,9.372016091293668,1
0.1,260,0.46369,0.5086,10.558620127692642,98
0.15,260,0.45311,0.49377,12.655708871277474,2820
0.2,260,0.43356,0.47355,16.009113263568395,9265
0.0,265,0.47219,0.52172,8.58593286444904,0
0.05,265,0.47094,0.51642,9.411430474565373,1
0.1,265,0.46682,0.50562,10.573172784565616,86
0.15,265,0.44944,0.49661,12.729521948617455,2900
0.2,265,0.43552,0.47459,15.955786141219448,8968
0.0,270,0.46938,0.52502,8.614340507899099,0
0.05,270,0.47155,0.51594,9.433055128251153,1
0.1,270,0.4657,0.50633,10.628861206528502,115
0.15,270,0.45169,0.49459,12.748760347543143,2954
0.2,270,0.43531,0.47418,16.016893760709493,9033
0.0,275,0.47288,0.52128,8.648212749290632,0
0.05,275,0.47361,0.51418,9.470165423157828,1
0.1,275,0.46425,0.50911,10.647213390742053,111
0.15,275,0.45102,0.49468,12.811625222502508,3046
0.2,275,0.43457,0.47406,16.090082228818424,9119
0.0,280,0.47276,0.52182,8.6691660533184,0
0.05,280,0.47094,0.51686,9.49565020007619,1
0.1,280,0.46393,0.50767,10.703258674964605,107
0.15,280,0.45211,0.49366,12.854270401340482,3043
0.2,280,0.43223,0.47574,16.16567019563596,9182
0.0,285,0.47083,0.52368,8.695021031396832,0
0.05,285,0.4743,0.51392,9.524767292954758,2
0.1,285,0.46312,0.50943,10.722464433968929,114
0.15,285,0.4527,0.49383,12.87649962636201,3080
0.2,285,0.43288,0.47495,16.20521236014762,9208
0.0,290,0.47227,0.52254,8.72632756565892,0
0.05,290,0.47021,0.51786,9.547493015115208,0
0.1,290,0.46552,0.50702,10.756725021363845,107
0.15,290,0.45399,0.4924,12.925631862709519,3137
0.2,290,0.43534,0.47445,16.171071023818374,9010
0.0,295,0.47326,0.5214,8.74281062375185,0
0.05,295,0.47116,0.51711,9.593206461280024,2
0.1,295,0.4652,0.50744,10.786264764092858,104
0.15,295,0.45183,0.49406,12.973377848411722,3153
0.2,295,0.43535,0.47334,16.259455205985834,9121
0.0,300,0.47319,0.5217,8.775509826041594,0
0.05,300,0.46894,0.5193,9.603691992676637,0
0.1,300,0.4645,0.50828,10.82807142800011,126
0.15,300,0.45128,0.49438,13.036407831835232,3306
0.2,300,0.43259,0.47442,16.355262658066373,9291
