startingContents,"(1, 1)"
increaseBy,"(2, 1)"
Iterations,100000

probPopping,Threshold,ShareOptimal,Time,NoResolution
0.1,180,0.88295,7.545525411115027,80
0.2,180,0.80283,9.680891469500555,2904
0.0,190,0.94244,6.3998075642339325,0
0.05,190,0.91518,6.921487716908547,14
0.1,190,0.88246,7.6176369133399,84
0.2,190,0.80107,9.784814168757766,2998
0.0,200,0.94568,6.450102889751083,0
0.05,200,0.91753,6.9736849661217715,8
0.1,200,0.8822,7.697583605996991,75
0.2,200,0.7974,9.893011715574655,3163
0.0,210,0.94535,6.507557882546035,0
0.05,210,0.91695,7.036494898482873,6
0.1,210,0.88334,7.759022625503561,90
0.2,210,0.79771,9.964374170869037,3189
0.0,220,0.94546,6.551114344349355,0
0.05,220,0.91595,7.103810920354952,5
0.1,220,0.88295,7.8280750406601305,106
0.2,220,0.8001,10.01051525193972,3255
0.0,230,0.94709,6.60978034728947,0
0.05,230,0.91727,7.147008682004581,5
0.1,230,0.8832,7.879265581623993,72
0.2,230,0.79927,10.081675703633941,3371
0.0,240,0.94993,6.6435797738275095,0
0.05,240,0.91947,7.1912108166100035,4
0.1,240,0.88403,7.930167819042516,106
0.2,240,0.80284,10.114624177340636,3312
0.0,250,0.94931,6.692555672184284,0
0.05,250,0.91953,7.241802095434047,6
0.1,250,0.88492,7.984719536694038,97
0.2,250,0.80133,10.172872246476725,3455
0.0,260,0.9505,6.7358581651088665,0
0.05,260,0.92186,7.276463654892693,10
0.1,260,0.88481,8.031586666743642,108
0.2,260,0.79899,10.253532790443478,3606
0.0,270,0.95112,6.772956318249697,0
0.05,270,0.92119,7.3292595869391945,8
0.1,270,0.88574,8.082033420785162,96
0.2,270,0.80005,10.287699292314516,3714
0.0,280,0.95202,6.817065208487486,0
0.05,280,0.92155,7.369447951654155,10
0.1,280,0.88639,8.121792345594486,114
0.2,280,0.79865,10.339024078247625,3812
0.0,290,0.9541,6.842550507506749,0
0.05,290,0.92276,7.4059066908066695,14
0.1,290,0.8855,8.181117611728997,66
0.2,290,0.79931,10.40001614610833,3784
0.0,300,0.95363,6.891318022706298,0
0.05,300,0.92439,7.431557967020003,6
0.1,300,0.88677,8.224058494022604,93
0.2,300,0.79868,10.425495572980685,3987
