startingContents,"(1, 3)"
increaseBy,"(2, 1)"
Iterations,100000

probPopping,Threshold,ShareOptimal,Time,NoResolution
0.05,47,0.69981,10.44360465752847,2
0.1,47,0.6891,12.94633780336582,2439
0.2,47,0.51984,14.704552159735119,47981
0.0,48,0.67733,8.93590228038708,0
0.05,48,0.70223,10.51732812793301,2
0.1,48,0.68726,13.01545367824954,2656
0.2,48,0.52333,14.785437582823073,47641
0.0,49,0.68088,8.965848184784416,0
0.05,49,0.7018,10.582286568030387,3
0.1,49,0.69032,13.083809509450067,2699
0.2,49,0.52164,14.833384555081818,47813
0.0,50,0.67716,9.060348998396703,0
0.05,50,0.70439,10.640196689200373,4
0.1,50,0.69406,13.114047676027031,2967
0.2,50,0.52185,14.897407372743789,47801
0.0,51,0.68793,9.061454796666519,0
0.05,51,0.70739,10.693001633923576,3
0.1,51,0.69233,13.211207754936032,2974
0.2,51,0.51822,14.976585123856166,48161
0.0,52,0.68778,9.145140936351895,0
0.05,52,0.71038,10.760638906616762,6
0.1,52,0.69403,13.255010358955946,3155
0.2,52,0.51959,15.046407266863485,48032
0.0,53,0.69167,9.171398926556869,0
0.05,53,0.71426,10.791319003354058,6
0.1,53,0.69669,13.321589303150473,3164
0.2,53,0.51976,15.091018193853476,48012
0.0,54,0.69319,9.242333656934736,0
0.05,54,0.71229,10.877858483219498,4
0.1,54,0.69416,13.384316859207004,3340
0.2,54,0.51881,15.1656483927009,48110
0.0,55,0.69572,9.27595290252626,0
0.05,55,0.71553,10.918322114716672,7
0.1,55,0.69618,13.442897761266652,3526
0.2,55,0.51761,15.223079373298084,48230
0.0,56,0.69523,9.34786179924531,0
0.05,56,0.71835,10.983870029987315,8
0.1,56,0.69851,13.489721319750815,3601
0.2,56,0.51615,15.2754194023097,48380
0.0,57,0.70237,9.362857635168718,0
0.05,57,0.71583,11.0498652915082,9
0.1,57,0.69774,13.540268259180962,3594
0.2,57,0.52106,15.351844076167378,47891
0.0,58,0.69981,9.434441663287314,0
0.05,58,0.72033,11.093370363173815,3
0.1,58,0.69924,13.607331342661784,3680
0.2,58,0.51754,15.402740718342315,48246
0.0,59,0.70843,9.443798881424287,0
0.05,59,0.72183,11.137838495639622,5
0.1,59,0.70176,13.636728215762544,4005
0.2,59,0.52016,15.438148759089671,47981
0.0,60,0.70506,9.532917762030134,0
0.05,60,0.72319,11.203308804461766,10
0.1,60,0.70158,13.685915912690083,4090
0.2,60,0.5165,15.49298183046146,48347
