startingContents,"(1, 1)"
increaseBy,"((2, 2), (1, 1))"
Iterations,100000

probPopping,Threshold,ShareOptimal,ShareOptimal2,Time,NoResolution
0.1,145,0.87817,0.12091,7.311142502489437,92
0.15,145,0.84073,0.15496,8.368225895360448,431
0.2,145,0.7992,0.18503,10.051554821184476,1577
0.0,150,0.93526,0.06474,6.150512218060062,0
0.05,150,0.91098,0.08894,6.643322016536518,8
0.1,150,0.88004,0.11913,7.34623124631756,83
0.15,150,0.84086,0.15486,8.408654004772158,428
0.2,150,0.79813,0.18563,10.13105470424388,1624
0.0,155,0.93744,0.06256,6.179976363638128,0
0.05,155,0.91016,0.08971,6.695006349652289,13
0.1,155,0.88136,0.11787,7.376152844546991,77
0.15,155,0.8424,0.15362,8.442347319792832,398
0.2,155,0.79759,0.18636,10.208429368538134,1605
0.0,160,0.93836,0.06164,6.218233724897292,0
0.05,160,0.91182,0.08811,6.7223218550104455,7
0.1,160,0.8785,0.12074,7.43728847699507,76
0.15,160,0.8431,0.1533,8.475966534538363,360
0.2,160,0.79995,0.18377,10.228254464623841,1628
0.0,165,0.9378,0.0622,6.247435288363638,0
0.05,165,0.91332,0.08657,6.759207598724887,11
0.1,165,0.88031,0.11879,7.479378234194951,90
0.15,165,0.83873,0.1572,8.573259592223156,407
0.2,165,0.79922,0.18416,10.293655855600209,1662
0.0,170,0.94081,0.05919,6.278659406675591,0
0.05,170,0.91309,0.08686,6.79454429322718,5
0.1,170,0.88084,0.11854,7.499671037935645,62
0.15,170,0.84363,0.15275,8.573700405361926,362
0.2,170,0.80045,0.18222,10.348406564506694,1733
0.0,175,0.94125,0.05875,6.304424803665016,0
0.05,175,0.91469,0.08515,6.822667865183526,16
0.1,175,0.88138,0.11775,7.546572070591197,87
0.15,175,0.84276,0.15347,8.614649132531875,377
0.2,175,0.79868,0.18452,10.408125859797263,1680
0.0,180,0.94037,0.05963,6.338998248267137,0
0.05,180,0.91339,0.08654,6.869145185595049,7
0.1,180,0.8843,0.11496,7.570739688775722,74
0.15,180,0.84238,0.15344,8.678597355732773,418
0.2,180,0.80061,0.18223,10.45068237325712,1716
0.0,185,0.94259,0.05741,6.37160132652341,0
0.05,185,0.91546,0.08447,6.891191968632661,7
0.1,185,0.88079,0.11825,7.630522707295794,96
0.15,185,0.84692,0.14917,8.676795898065583,391
0.2,185,0.80111,0.18229,10.494101136036564,1660
0.0,190,0.94185,0.05815,6.402557973045106,0
0.05,190,0.91453,0.08537,6.930900803444817,10
0.1,190,0.88229,0.11678,7.651424665383689,93
0.15,190,0.84174,0.15403,8.767205189775964,423
0.2,190,0.80119,0.18191,10.520381462000781,1690
0.0,195,0.9428,0.0572,6.42643446596922,0
0.05,195,0.91507,0.08489,6.9578080636609485,4
0.1,195,0.8836,0.11558,7.6827575058770154,82
0.15,195,0.84481,0.15145,8.769591882029474,374
0.2,195,0.79847,0.18457,10.604431931153645,1696
0.0,200,0.9435,0.0565,6.456723634698252,0
0.05,200,0.91656,0.08336,6.976220245085411,8
0.1,200,0.88208,0.11707,7.728570082038298,85
0.15,200,0.84359,0.15246,8.823231391513477,395
0.2,200,0.80124,0.18194,10.61452138274896,1682
0.0,205,0.94284,0.05716,6.48198736794757,0
0.05,205,0.9165,0.08341,7.008772966430978,9
0.1,205,0.88159,0.11752,7.767835104664778,89
0.15,205,0.84396,0.1518,8.868656464266376,424
0.2,205,0.8001,0.18205,10.689630392221858,1785
0.0,210,0.94394,0.05606,6.509380012103267,0
0.05,210,0.91765,0.08227,7.032986701722021,8
0.1,210,0.88543,0.11383,7.765968720717322,74
0.15,210,0.84353,0.15243,8.900621576874284,404
0.2,210,0.80116,0.18142,10.714255212220671,1742
0.0,215,0.94491,0.05509,6.535206709305375,0
0.05,215,0.91963,0.08029,7.049065558878616,8
0.1,215,0.88535,0.11384,7.80884670225508,81
0.15,215,0.84378,0.15249,8.931381412738753,373
0.2,215,0.79671,0.18498,10.812928883265007,1831
0.0,220,0.94582,0.05418,6.559165518719937,0
0.05,220,0.91805,0.08187,7.090329342087678,8
0.1,220,0.88456,0.11471,7.833289011998804,73
0.15,220,0.84477,0.15111,8.967510083191438,412
0.2,220,0.80042,0.18157,10.81161964839316,1801
0.0,225,0.94666,0.05334,6.577597763769879,0
0.05,225,0.91753,0.08243,7.118690323487783,4
0.1,225,0.88397,0.11531,7.865109775456585,72
0.15,225,0.84447,0.15151,9.006433637691638,402
0.2,225,0.79983,0.18263,10.847141798988272,1754
0.0,230,0.94755,0.05245,6.604310385454708,0
0.05,230,0.91936,0.08056,7.140070039149784,8
0.1,230,0.88517,0.11392,7.901135457583177,91
0.15,230,0.84358,0.15247,9.029167606094283,395
0.2,230,0.80021,0.18182,10.87676151577219,1797
0.0,235,0.94784,0.05216,6.624581118327775,0
0.05,235,0.91887,0.08107,7.165164668619013,6
0.1,235,0.88437,0.1148,7.924604916897279,83
0.15,235,0.84537,0.15098,9.046375451329311,365
0.2,235,0.80071,0.18153,10.901105160079112,1776
0.0,240,0.94906,0.05094,6.648672119528641,0
0.05,240,0.91985,0.08008,7.1900727837349265,7
0.1,240,0.88344,0.11569,7.957893867957869,87
0.15,240,0.84435,0.15188,9.08877798322167,377
0.2,240,0.80015,0.18173,10.94456245163365,1812
0.0,245,0.95099,0.04901,6.657643925435092,0
0.05,245,0.92051,0.07946,7.212727622746513,3
0.1,245,0.88356,0.11536,7.999195992974055,108
0.15,245,0.84403,0.15146,9.148096506250914,451
0.2,245,0.79886,0.18284,11.022080619898405,1830
0.0,250,0.95025,0.04975,6.6907221893035365,0
0.05,250,0.91913,0.08077,7.240938505441979,10
0.1,250,0.88567,0.11341,7.996826296015672,92
0.15,250,0.84446,0.15176,9.158327798304738,378
0.2,250,0.80046,0.18163,11.021924782728448,1791
0.0,255,0.95116,0.04884,6.71034667072702,0
0.05,255,0.92051,0.07936,7.2662450436794215,13
0.1,255,0.88381,0.11547,8.035212465085841,72
0.15,255,0.84478,0.15104,9.192133176384518,418
0.2,255,0.80034,0.1815,11.05195429885007,1816
0.0,260,0.95113,0.04887,6.733261155394319,0
0.05,260,0.92159,0.07833,7.281650362485269,8
0.1,260,0.88613,0.11303,8.058903556799056,84
0.15,260,0.84657,0.14933,9.195529061637279,410
0.2,260,0.79993,0.18025,11.14389010758054,1982
0.0,265,0.95211,0.04789,6.7482574532137924,0
0.05,265,0.92159,0.0783,7.297319819039251,11
0.1,265,0.88467,0.11443,8.09029198437754,90
0.15,265,0.84475,0.15147,9.241930087575401,378
0.2,265,0.8017,0.17955,11.117288480212407,1875
0.0,270,0.9514,0.0486,6.76931697297173,0
0.05,270,0.91945,0.08047,7.338739982725804,8
0.1,270,0.8854,0.1137,8.117278501561312,90
0.15,270,0.84413,0.15137,9.283104140485532,450
0.2,270,0.80148,0.17973,11.151146327508393,1879
0.0,275,0.9516,0.0484,6.792498017078286,0
0.05,275,0.92086,0.07908,7.3529301175766495,6
0.1,275,0.8866,0.11249,8.121543393619277,91
0.15,275,0.84463,0.15103,9.29649817839441,434
0.2,275,0.80082,0.18007,11.198359967536799,1911
0.0,280,0.95088,0.04912,6.814709389203223,0
0.05,280,0.9219,0.07802,7.368419086473725,8
0.1,280,0.88742,0.11174,8.14756389474495,84
0.15,280,0.8477,0.1483,9.304211349389172,400
0.2,280,0.80068,0.18014,11.227556135689436,1918
0.0,285,0.95429,0.04571,6.823804756972841,0
0.05,285,0.92178,0.07809,7.395973772673459,13
0.1,285,0.88668,0.11236,8.176655747667912,96
0.15,285,0.84614,0.14973,9.349892301147438,413
0.2,285,0.80095,0.17991,11.257276083113442,1914
0.0,290,0.95409,0.04591,6.841578828730956,0
0.05,290,0.92258,0.07731,7.414598176514592,11
0.1,290,0.88619,0.11288,8.209729545414694,93
0.15,290,0.84334,0.15235,9.393831235987022,431
0.2,290,0.8008,0.18013,11.290770310157313,1907
0.0,295,0.9538,0.0462,6.866568727294921,0
0.05,295,0.923,0.07694,7.421509896298855,6
0.1,295,0.886,0.11303,8.22155504638259,97
0.15,295,0.84576,0.15011,9.4001024228423,413
0.2,295,0.79927,0.18064,11.355928877118307,2009
0.0,300,0.95495,0.04505,6.882152752586717,0
0.05,300,0.92413,0.07581,7.4452727345846,6
0.1,300,0.88583,0.11339,8.243276225317695,78
0.15,300,0.84656,0.14953,9.41246798897356,391
0.2,300,0.80249,0.17772,11.34288088883289,1979
