probPopping,threshold,numChoices,share1,share2,time,noResolution,startingContents,increaseRates
0,43,2,0.93859,0.06141,3.707428097390814,0,"(1, 1)","((3,), (1,))"
0,43,2,0.95297,0.04703,3.2098394035581266,0,"(1, 1)","((4,), (1,))"
0,44,2,0.88117,0.11883,4.820938913076898,0,"(1, 1)","((2,), (1,))"
0,44,2,0.93829,0.06171,3.7626733912997357,0,"(1, 1)","((3,), (1,))"
0,44,2,0.95454,0.04546,3.209395250687385,0,"(1, 1)","((4,), (1,))"
0,45,2,0.88539,0.11461,4.823748479550635,0,"(1, 1)","((2,), (1,))"
0,45,2,0.94003,0.05997,3.764405192441383,0,"(1, 1)","((3,), (1,))"
0,45,2,0.95592,0.04408,3.2086093746395026,0,"(1, 1)","((4,), (1,))"
0,46,2,0.88556,0.11444,4.86298310205783,0,"(1, 1)","((2,), (1,))"
0,46,2,0.93901,0.06099,3.769712172351804,0,"(1, 1)","((3,), (1,))"
0,46,2,0.95481,0.04519,3.2570981223726556,0,"(1, 1)","((4,), (1,))"
0,47,2,0.88922,0.11078,4.868426408590785,0,"(1, 1)","((2,), (1,))"
0,47,2,0.93976,0.06024,3.815621206061753,0,"(1, 1)","((3,), (1,))"
0,47,2,0.95756,0.04244,3.2541914719478577,0,"(1, 1)","((4,), (1,))"
0,48,2,0.88825,0.11175,4.9122559274727156,0,"(1, 1)","((2,), (1,))"
0,48,2,0.94224,0.05776,3.807123123806835,0,"(1, 1)","((3,), (1,))"
0,48,2,0.9571,0.0429,3.259139852681318,0,"(1, 1)","((4,), (1,))"
0,49,2,0.88845,0.11155,4.918561588742684,0,"(1, 1)","((2,), (1,))"
0,49,2,0.94299,0.05701,3.8180248832176136,0,"(1, 1)","((3,), (1,))"
0,49,2,0.9585,0.0415,3.2603930050281047,0,"(1, 1)","((4,), (1,))"
0,50,2,0.88975,0.11025,4.95611647206929,0,"(1, 1)","((2,), (1,))"
0,50,2,0.94271,0.05729,3.8561079928861615,0,"(1, 1)","((3,), (1,))"
0,50,2,0.95797,0.04203,3.3038350783359434,0,"(1, 1)","((4,), (1,))"
0,51,2,0.89396,0.10604,4.959752724349701,0,"(1, 1)","((2,), (1,))"
0,51,2,0.94365,0.05635,3.859590157651282,0,"(1, 1)","((3,), (1,))"
0,51,2,0.96022,0.03978,3.3047320731507552,0,"(1, 1)","((4,), (1,))"
0,52,2,0.89252,0.10748,5.000121198006001,0,"(1, 1)","((2,), (1,))"
0,52,2,0.94426,0.05574,3.859949032283731,0,"(1, 1)","((3,), (1,))"
0,52,2,0.95966,0.04034,3.3129799181228656,0,"(1, 1)","((4,), (1,))"
0,53,2,0.89448,0.10552,5.0069206427736415,0,"(1, 1)","((2,), (1,))"
0,53,2,0.94531,0.05469,3.900623942606474,0,"(1, 1)","((3,), (1,))"
0,53,2,0.95949,0.04051,3.311214081233136,0,"(1, 1)","((4,), (1,))"
0,54,2,0.89267,0.10733,5.047909107582563,0,"(1, 1)","((2,), (1,))"
0,54,2,0.94589,0.05411,3.8980231994923686,0,"(1, 1)","((3,), (1,))"
0,54,2,0.96093,0.03907,3.344149659717338,0,"(1, 1)","((4,), (1,))"
0,55,2,0.89361,0.10639,5.055439465619265,0,"(1, 1)","((2,), (1,))"
0,55,2,0.94767,0.05233,3.903204642652872,0,"(1, 1)","((3,), (1,))"
0,55,2,0.96244,0.03756,3.3415963912575894,0,"(1, 1)","((4,), (1,))"
0,56,2,0.89559,0.10441,5.085737115221056,0,"(1, 1)","((2,), (1,))"
0,56,2,0.94778,0.05222,3.929228015116294,0,"(1, 1)","((3,), (1,))"
0,56,2,0.96233,0.03767,3.3486891022065572,0,"(1, 1)","((4,), (1,))"
0,57,2,0.89639,0.10361,5.092624054328584,0,"(1, 1)","((2,), (1,))"
0,57,2,0.94774,0.05226,3.9413649601774448,0,"(1, 1)","((3,), (1,))"
0,57,2,0.96373,0.03627,3.349492192392598,0,"(1, 1)","((4,), (1,))"
0,58,2,0.89641,0.10359,5.121886140906597,0,"(1, 1)","((2,), (1,))"
0,58,2,0.94891,0.05109,3.939499339681569,0,"(1, 1)","((3,), (1,))"
0,58,2,0.96307,0.03693,3.3808582128089086,0,"(1, 1)","((4,), (1,))"
0,59,2,0.89975,0.10025,5.12838905288193,0,"(1, 1)","((2,), (1,))"
0,59,2,0.94884,0.05116,3.974859049923476,0,"(1, 1)","((3,), (1,))"
0,59,2,0.96401,0.03599,3.3803115553799654,0,"(1, 1)","((4,), (1,))"
0,60,2,0.89875,0.10125,5.163625576256624,0,"(1, 1)","((2,), (1,))"
0,60,2,0.94974,0.05026,3.9780734379994707,0,"(1, 1)","((3,), (1,))"
0,60,2,0.964,0.036,3.3887638002835034,0,"(1, 1)","((4,), (1,))"
0,61,2,0.90106,0.09894,5.162154721869058,0,"(1, 1)","((2,), (1,))"
0,61,2,0.95079,0.04921,3.9807501443911972,0,"(1, 1)","((3,), (1,))"
0,61,2,0.96453,0.03547,3.388657292408361,0,"(1, 1)","((4,), (1,))"
0,62,2,0.9019,0.0981,5.194229122582236,0,"(1, 1)","((2,), (1,))"
0,62,2,0.9512,0.0488,4.008739752167928,0,"(1, 1)","((3,), (1,))"
0,62,2,0.96532,0.03468,3.421117437325722,0,"(1, 1)","((4,), (1,))"
0,63,2,0.90186,0.09814,5.1984571656872545,0,"(1, 1)","((2,), (1,))"
0,63,2,0.95102,0.04898,4.011766608144923,0,"(1, 1)","((3,), (1,))"
0,63,2,0.96488,0.03512,3.424614344303804,0,"(1, 1)","((4,), (1,))"
0,64,2,0.90193,0.09807,5.233662573533595,0,"(1, 1)","((2,), (1,))"
0,64,2,0.95204,0.04796,4.0178046098371185,0,"(1, 1)","((3,), (1,))"
0,64,2,0.96643,0.03357,3.4188987407904823,0,"(1, 1)","((4,), (1,))"
0,65,2,0.90238,0.09762,5.239860340729247,0,"(1, 1)","((2,), (1,))"
0,65,2,0.95124,0.04876,4.05374273404784,0,"(1, 1)","((3,), (1,))"
0,65,2,0.96662,0.03338,3.427323072413797,0,"(1, 1)","((4,), (1,))"
0,66,2,0.90422,0.09578,5.262323214939977,0,"(1, 1)","((2,), (1,))"
0,66,2,0.95238,0.04762,4.049032124918545,0,"(1, 1)","((3,), (1,))"
0,66,2,0.96667,0.03333,3.4642227943233848,0,"(1, 1)","((4,), (1,))"
0,67,2,0.90394,0.09606,5.270479247271676,0,"(1, 1)","((2,), (1,))"
0,67,2,0.95463,0.04537,4.040946645030695,0,"(1, 1)","((3,), (1,))"
0,67,2,0.96654,0.03346,3.4514510527370015,0,"(1, 1)","((4,), (1,))"
0,68,2,0.90321,0.09679,5.301428935209071,0,"(1, 1)","((2,), (1,))"
0,68,2,0.95406,0.04594,4.079960818276497,0,"(1, 1)","((3,), (1,))"
0,68,2,0.96724,0.03276,3.451670607399295,0,"(1, 1)","((4,), (1,))"
0,69,2,0.90621,0.09379,5.296218048229669,0,"(1, 1)","((2,), (1,))"
0,69,2,0.95373,0.04627,4.0776362864722735,0,"(1, 1)","((3,), (1,))"
0,69,2,0.9681,0.0319,3.4576651827986193,0,"(1, 1)","((4,), (1,))"
0,70,2,0.90706,0.09294,5.328214395531749,0,"(1, 1)","((2,), (1,))"
0,70,2,0.95396,0.04604,4.085849210136094,0,"(1, 1)","((3,), (1,))"
0,70,2,0.9678,0.0322,3.484433410516573,0,"(1, 1)","((4,), (1,))"
0,71,2,0.9077,0.0923,5.3324675600499125,0,"(1, 1)","((2,), (1,))"
0,71,2,0.95511,0.04489,4.10801844836827,0,"(1, 1)","((3,), (1,))"
0,71,2,0.96735,0.03265,3.498440739532449,0,"(1, 1)","((4,), (1,))"
0,72,2,0.90767,0.09233,5.358898649120608,0,"(1, 1)","((2,), (1,))"
0,72,2,0.95503,0.04497,4.118644214543273,0,"(1, 1)","((3,), (1,))"
0,72,2,0.96866,0.03134,3.492818330020142,0,"(1, 1)","((4,), (1,))"
0,73,2,0.90888,0.09112,5.36261933389669,0,"(1, 1)","((2,), (1,))"
0,73,2,0.95663,0.04337,4.111150064860785,0,"(1, 1)","((3,), (1,))"
0,73,2,0.97006,0.02994,3.4876571390652784,0,"(1, 1)","((4,), (1,))"
0,74,2,0.90888,0.09112,5.38885122107381,0,"(1, 1)","((2,), (1,))"
0,74,2,0.95575,0.04425,4.1413582151734865,0,"(1, 1)","((3,), (1,))"
0,74,2,0.96884,0.03116,3.5197616249292945,0,"(1, 1)","((4,), (1,))"
0,75,2,0.90897,0.09103,5.395456935641793,0,"(1, 1)","((2,), (1,))"
0,75,2,0.95552,0.04448,4.148331615718388,0,"(1, 1)","((3,), (1,))"
0,75,2,0.96903,0.03097,3.5242767337739767,0,"(1, 1)","((4,), (1,))"
0,76,2,0.90988,0.09012,5.418863387921683,0,"(1, 1)","((2,), (1,))"
0,76,2,0.9576,0.0424,4.143928996070856,0,"(1, 1)","((3,), (1,))"
0,76,2,0.96898,0.03102,3.5173991136045464,0,"(1, 1)","((4,), (1,))"
0,77,2,0.90958,0.09042,5.426505451736081,0,"(1, 1)","((2,), (1,))"
0,77,2,0.95707,0.04293,4.173584095292114,0,"(1, 1)","((3,), (1,))"
0,77,2,0.97071,0.02929,3.519120734684151,0,"(1, 1)","((4,), (1,))"
0,78,2,0.91065,0.08935,5.448125872458636,0,"(1, 1)","((2,), (1,))"
0,78,2,0.95814,0.04186,4.1709604078479385,0,"(1, 1)","((3,), (1,))"
0,78,2,0.96986,0.03014,3.554494192575913,0,"(1, 1)","((4,), (1,))"
0,79,2,0.9119,0.0881,5.446871668441217,0,"(1, 1)","((2,), (1,))"
0,79,2,0.95822,0.04178,4.168889431553413,0,"(1, 1)","((3,), (1,))"
0,79,2,0.97071,0.02929,3.550938307878681,0,"(1, 1)","((4,), (1,))"
0,80,2,0.91228,0.08772,5.471452407276871,0,"(1, 1)","((2,), (1,))"
0,80,2,0.95836,0.04164,4.200352483928699,0,"(1, 1)","((3,), (1,))"
0,80,2,0.97073,0.02927,3.5500780068227655,0,"(1, 1)","((4,), (1,))"
0,81,2,0.91257,0.08743,5.479033506346366,0,"(1, 1)","((2,), (1,))"
0,81,2,0.95889,0.04111,4.200374744939896,0,"(1, 1)","((3,), (1,))"
0,81,2,0.97243,0.02757,3.5449902603151484,0,"(1, 1)","((4,), (1,))"
0,82,2,0.91368,0.08632,5.497299832675747,0,"(1, 1)","((2,), (1,))"
0,82,2,0.95873,0.04127,4.206456667635815,0,"(1, 1)","((3,), (1,))"
0,82,2,0.97162,0.02838,3.5792885462052135,0,"(1, 1)","((4,), (1,))"
0,83,2,0.91341,0.08659,5.501921989158287,0,"(1, 1)","((2,), (1,))"
0,83,2,0.96052,0.03948,4.220363582232187,0,"(1, 1)","((3,), (1,))"
0,83,2,0.97254,0.02746,3.5681115191104054,0,"(1, 1)","((4,), (1,))"
0,84,2,0.91494,0.08506,5.527076818750851,0,"(1, 1)","((2,), (1,))"
0,84,2,0.95983,0.04017,4.2249214516560665,0,"(1, 1)","((3,), (1,))"
0,84,2,0.97275,0.02725,3.565806471763036,0,"(1, 1)","((4,), (1,))"
0,85,2,0.91419,0.08581,5.529617750787366,0,"(1, 1)","((2,), (1,))"
0,85,2,0.95963,0.04037,4.229513566247131,0,"(1, 1)","((3,), (1,))"
0,85,2,0.97252,0.02748,3.5742543237113953,0,"(1, 1)","((4,), (1,))"
0,86,2,0.91767,0.08233,5.546503459989524,0,"(1, 1)","((2,), (1,))"
0,86,2,0.9605,0.0395,4.249823251732899,0,"(1, 1)","((3,), (1,))"
0,86,2,0.97261,0.02739,3.6013756796551366,0,"(1, 1)","((4,), (1,))"
0,87,2,0.91707,0.08293,5.557024996507353,0,"(1, 1)","((2,), (1,))"
0,87,2,0.96035,0.03965,4.252304814601631,0,"(1, 1)","((3,), (1,))"
0,87,2,0.97315,0.02685,3.592682679896512,0,"(1, 1)","((4,), (1,))"
0,88,2,0.91537,0.08463,5.587111134913096,0,"(1, 1)","((2,), (1,))"
0,88,2,0.96086,0.03914,4.2507752227609865,0,"(1, 1)","((3,), (1,))"
0,88,2,0.97209,0.02791,3.6064171391914477,0,"(1, 1)","((4,), (1,))"
0,89,2,0.91701,0.08299,5.582720781470713,0,"(1, 1)","((2,), (1,))"
0,89,2,0.96038,0.03962,4.274998184215484,0,"(1, 1)","((3,), (1,))"
0,89,2,0.97348,0.02652,3.596064060435158,0,"(1, 1)","((4,), (1,))"
0,90,2,0.91638,0.08362,5.6056399980625775,0,"(1, 1)","((2,), (1,))"
0,90,2,0.96184,0.03816,4.274714672339011,0,"(1, 1)","((3,), (1,))"
0,90,2,0.97309,0.02691,3.6259033338628646,0,"(1, 1)","((4,), (1,))"
0,91,2,0.91828,0.08172,5.608160350223608,0,"(1, 1)","((2,), (1,))"
0,91,2,0.96111,0.03889,4.284681442231907,0,"(1, 1)","((3,), (1,))"
0,91,2,0.97331,0.02669,3.6213217382607596,0,"(1, 1)","((4,), (1,))"
0,92,2,0.91743,0.08257,5.628400674781058,0,"(1, 1)","((2,), (1,))"
0,92,2,0.96259,0.03741,4.299643956192249,0,"(1, 1)","((3,), (1,))"
0,92,2,0.97433,0.02567,3.62249814579723,0,"(1, 1)","((4,), (1,))"
0,93,2,0.91822,0.08178,5.626098538687843,0,"(1, 1)","((2,), (1,))"
0,93,2,0.96206,0.03794,4.295378369746363,0,"(1, 1)","((3,), (1,))"
0,93,2,0.97341,0.02659,3.622855756140448,0,"(1, 1)","((4,), (1,))"
0,94,2,0.9185,0.0815,5.655081848554312,0,"(1, 1)","((2,), (1,))"
0,94,2,0.96294,0.03706,4.302259028947162,0,"(1, 1)","((3,), (1,))"
0,94,2,0.97456,0.02544,3.6458613515735023,0,"(1, 1)","((4,), (1,))"
0,95,2,0.91847,0.08153,5.656488617016811,0,"(1, 1)","((2,), (1,))"
0,95,2,0.96278,0.03722,4.322523606813301,0,"(1, 1)","((3,), (1,))"
0,95,2,0.9752,0.0248,3.6483505594031818,0,"(1, 1)","((4,), (1,))"
0,96,2,0.91779,0.08221,5.67586581004866,0,"(1, 1)","((2,), (1,))"
0,96,2,0.96268,0.03732,4.318907837808263,0,"(1, 1)","((3,), (1,))"
0,96,2,0.97563,0.02437,3.643924265090273,0,"(1, 1)","((4,), (1,))"
0,97,2,0.92008,0.07992,5.673723988769172,0,"(1, 1)","((2,), (1,))"
0,97,2,0.96384,0.03616,4.317650057532062,0,"(1, 1)","((3,), (1,))"
0,97,2,0.97495,0.02505,3.646658505579754,0,"(1, 1)","((4,), (1,))"
0,98,2,0.91883,0.08117,5.6981218714410575,0,"(1, 1)","((2,), (1,))"
0,98,2,0.96467,0.03533,4.335626145777026,0,"(1, 1)","((3,), (1,))"
0,98,2,0.97483,0.02517,3.6710917410846444,0,"(1, 1)","((4,), (1,))"
0,99,2,0.92069,0.07931,5.694070056266431,0,"(1, 1)","((2,), (1,))"
0,99,2,0.96415,0.03585,4.334442559876721,0,"(1, 1)","((3,), (1,))"
0,99,2,0.97486,0.02514,3.6709322672508513,0,"(1, 1)","((4,), (1,))"
0,100,2,0.9211,0.0789,5.715455449607586,0,"(1, 1)","((2,), (1,))"
0,100,2,0.96472,0.03528,4.3404791932039055,0,"(1, 1)","((3,), (1,))"
0,100,2,0.97466,0.02534,3.678010414564693,0,"(1, 1)","((4,), (1,))"
0,101,2,0.92203,0.07797,5.714124970296505,0,"(1, 1)","((2,), (1,))"
0,101,2,0.96428,0.03572,4.369987966387437,0,"(1, 1)","((3,), (1,))"
0,101,2,0.97549,0.02451,3.6720248932553514,0,"(1, 1)","((4,), (1,))"
0,102,2,0.92154,0.07846,5.738454915657651,0,"(1, 1)","((2,), (1,))"
0,102,2,0.96465,0.03535,4.362530741877898,0,"(1, 1)","((3,), (1,))"
0,102,2,0.97566,0.02434,3.6942243883377412,0,"(1, 1)","((4,), (1,))"
0,103,2,0.92341,0.07659,5.737520962144285,0,"(1, 1)","((2,), (1,))"
0,103,2,0.96489,0.03511,4.368996092215983,0,"(1, 1)","((3,), (1,))"
0,103,2,0.97615,0.02385,3.6881393223863594,0,"(1, 1)","((4,), (1,))"
0,104,2,0.92316,0.07684,5.75926018576463,0,"(1, 1)","((2,), (1,))"
0,104,2,0.96425,0.03575,4.386093057011668,0,"(1, 1)","((3,), (1,))"
0,104,2,0.97653,0.02347,3.6935159845158987,0,"(1, 1)","((4,), (1,))"
0,105,2,0.92437,0.07563,5.761944470679737,0,"(1, 1)","((2,), (1,))"
0,105,2,0.96526,0.03474,4.386377384819972,0,"(1, 1)","((3,), (1,))"
0,105,2,0.97604,0.02396,3.697026940673041,0,"(1, 1)","((4,), (1,))"
0,106,2,0.9216,0.0784,5.778080118630275,0,"(1, 1)","((2,), (1,))"
0,106,2,0.96644,0.03356,4.387683462061211,0,"(1, 1)","((3,), (1,))"
0,106,2,0.97738,0.02262,3.699237912543798,0,"(1, 1)","((4,), (1,))"
0,107,2,0.92438,0.07562,5.7807920148218015,0,"(1, 1)","((2,), (1,))"
0,107,2,0.9649,0.0351,4.4019811067644445,0,"(1, 1)","((3,), (1,))"
0,107,2,0.97578,0.02422,3.7188373691250045,0,"(1, 1)","((4,), (1,))"
0,108,2,0.92377,0.07623,5.7980672980221515,0,"(1, 1)","((2,), (1,))"
0,108,2,0.9664,0.0336,4.399141691238252,0,"(1, 1)","((3,), (1,))"
0,108,2,0.97634,0.02366,3.7101922476274085,0,"(1, 1)","((4,), (1,))"
