probPopping,threshold,numChoices,share1,share2,time,noResolution,startingContents,increaseRates,discoveryRate, discoveryRateOptimal, recruitmentRate
0,121,2,0.3335,0.6665,17.03906910744419,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,121,2,0.951,0.049,9.673465476014588,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,121,2,0.7594,0.2406,10.13066803475921,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,121,2,0.1665,0.8335,10.611127760416883,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,122,2,0.6502,0.1775,38.2489961145359,1723,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,122,2,0.5484,0.2818,37.93866426784273,1698,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,122,2,0.2764,0.5364,38.26648057244058,1872,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,122,2,0.9124,0.0875,15.994019758274714,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,122,2,0.7691,0.2309,16.13539824531529,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,122,2,0.3384,0.6614,17.1277641460671,2,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,122,2,0.9489,0.0511,9.724084777200835,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,122,2,0.7618,0.2382,10.133992072624949,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,122,2,0.1541,0.8459,10.634420483911702,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,123,2,0.6519,0.1796,38.103316271350046,1685,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,123,2,0.5485,0.2754,38.09808229405329,1761,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,123,2,0.2929,0.5188,38.24570197604181,1883,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,123,2,0.9135,0.0864,15.816367025567462,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,123,2,0.7701,0.2298,16.299543624618344,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,123,2,0.3338,0.6661,17.14747744796577,1,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,123,2,0.9484,0.0516,9.678938069493737,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,123,2,0.7615,0.2385,10.085270173773694,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,123,2,0.1494,0.8506,10.649283100490017,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,124,2,0.6533,0.1721,38.39442773441848,1746,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,124,2,0.5575,0.2667,38.359484167456245,1758,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,124,2,0.2856,0.531,38.68525306265166,1834,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,124,2,0.9114,0.0886,15.745986844824959,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,124,2,0.769,0.2309,16.22486094176796,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,124,2,0.3393,0.6605,16.971918791111293,2,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,124,2,0.9516,0.0484,9.728818652374368,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,124,2,0.7717,0.2283,10.141761629773116,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,124,2,0.1569,0.8431,10.622582469489068,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,125,2,0.6537,0.1756,38.041672618718806,1707,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,125,2,0.5526,0.2738,37.73193135198777,1736,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,125,2,0.2991,0.517,38.27837701024617,1839,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,125,2,0.9112,0.0888,15.844520218344604,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,125,2,0.7746,0.2251,16.15258071442264,3,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,125,2,0.3409,0.6591,16.847446516946448,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,125,2,0.9548,0.0452,9.70498077973089,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,125,2,0.7622,0.2378,10.139073767027153,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,125,2,0.1568,0.8432,10.670844100557892,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,126,2,0.656,0.1733,38.09940359314711,1707,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,126,2,0.5522,0.2698,38.08536157990985,1780,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,126,2,0.295,0.52,38.65864572908997,1850,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,126,2,0.9158,0.0842,15.708283206497583,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,126,2,0.7739,0.2261,16.34057944048194,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,126,2,0.3388,0.661,16.939048144896187,2,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,126,2,0.9555,0.0445,9.756687005361101,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,126,2,0.7653,0.2347,10.230350358045115,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,126,2,0.1575,0.8425,10.68869055435069,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,127,2,0.6624,0.1705,37.829109321924776,1671,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,127,2,0.5545,0.2731,38.12973442311251,1724,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,127,2,0.2911,0.5247,38.6100553968943,1842,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,127,2,0.9188,0.0812,15.965812016702147,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,127,2,0.7742,0.2257,16.335584041095142,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,127,2,0.3478,0.6521,17.04657198322934,1,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,127,2,0.9533,0.0467,9.747701738697288,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,127,2,0.7581,0.2419,10.174168144278672,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,127,2,0.1553,0.8447,10.717596387325672,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,128,2,0.6555,0.1685,38.63575128710085,1760,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,128,2,0.5564,0.27,38.51777352440074,1736,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,128,2,0.2922,0.5165,38.47809071521049,1913,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,128,2,0.912,0.088,16.153533812676244,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,128,2,0.7767,0.2233,16.505998937741868,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,128,2,0.3498,0.6501,16.97628043699976,1,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,128,2,0.9519,0.0481,9.770203836878137,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,128,2,0.7693,0.2307,10.202487794127064,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,128,2,0.1533,0.8467,10.655277103928132,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,129,2,0.6633,0.1733,37.95859644444489,1634,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,129,2,0.5527,0.2703,38.19754163159667,1770,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,129,2,0.2933,0.523,38.45610659875845,1837,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,129,2,0.9157,0.0843,16.130882469836664,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,129,2,0.7815,0.2184,16.266655777552135,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,129,2,0.3338,0.6661,17.193915762306688,1,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,129,2,0.955,0.045,9.792538512238613,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,129,2,0.7697,0.2303,10.200322978153435,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,129,2,0.1535,0.8465,10.681632331100989,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,130,2,0.6554,0.1723,38.109759612697914,1723,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,130,2,0.5615,0.2653,38.89738797035317,1732,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,130,2,0.2878,0.524,38.71297827437583,1882,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,130,2,0.9121,0.0878,15.77222821502047,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,130,2,0.7842,0.2158,16.4049735901744,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,130,2,0.346,0.6537,17.15627644629703,3,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,130,2,0.9569,0.0431,9.81772302590555,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,130,2,0.7727,0.2273,10.219426130097068,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,130,2,0.1579,0.8421,10.727107904923958,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,131,2,0.6547,0.1647,37.94319580752915,1806,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,131,2,0.5558,0.2708,38.38369410979344,1734,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,131,2,0.288,0.5254,38.97414519744343,1866,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,131,2,0.9167,0.0832,15.880665425548157,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,131,2,0.7746,0.2254,16.417699994935106,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,131,2,0.3396,0.6604,17.095116691756186,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,131,2,0.9577,0.0423,9.78697589455355,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,131,2,0.7718,0.2282,10.178558525721337,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,131,2,0.152,0.848,10.798553187177282,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,132,2,0.6481,0.1795,38.3886520379472,1724,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,132,2,0.5582,0.2727,38.08312412774529,1691,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,132,2,0.2938,0.53,38.737033576204794,1762,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,132,2,0.9237,0.0763,15.964045988765495,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,132,2,0.7844,0.2155,16.131362197278616,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,132,2,0.3439,0.6559,17.134742299034983,2,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,132,2,0.9574,0.0426,9.801993828774208,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,132,2,0.7654,0.2346,10.266083147713157,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,132,2,0.1539,0.8461,10.758855466338671,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,133,2,0.6596,0.1681,38.38381530302833,1723,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,133,2,0.5592,0.2702,38.49075600556207,1706,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,133,2,0.2986,0.5199,38.47309267986899,1815,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,133,2,0.9199,0.08,16.07315385839559,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,133,2,0.7852,0.2148,16.46980365424692,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,133,2,0.3392,0.6607,16.991318041629125,1,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,133,2,0.9578,0.0422,9.860966651146716,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,133,2,0.7763,0.2237,10.285251977072681,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,133,2,0.1544,0.8456,10.773138299079939,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,134,2,0.6608,0.1688,37.952669558033534,1704,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,134,2,0.5616,0.2604,38.97810443946011,1780,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,134,2,0.2946,0.5245,38.81646673992678,1809,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,134,2,0.9206,0.0794,15.89910796495094,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,134,2,0.7828,0.2172,16.293086800348874,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,134,2,0.3385,0.6613,17.216255225625186,2,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,134,2,0.9603,0.0397,9.842955164667586,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,134,2,0.7672,0.2328,10.276020250409477,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,134,2,0.1482,0.8518,10.820293733683494,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,135,2,0.6624,0.1602,38.50045803517357,1774,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,135,2,0.5617,0.265,38.227969814616976,1733,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,135,2,0.2979,0.5148,38.76012181773261,1873,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,135,2,0.9233,0.0766,15.965783640228118,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,135,2,0.7782,0.2217,16.413114789303183,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,135,2,0.3426,0.6574,17.15114294160447,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,135,2,0.9575,0.0425,9.876329151607965,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,135,2,0.7677,0.2323,10.258113212033317,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,135,2,0.1537,0.8463,10.787534398431589,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,136,2,0.6663,0.1641,38.051028685816185,1696,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,136,2,0.5579,0.267,38.46893083020212,1751,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,136,2,0.2954,0.5238,38.47494466361238,1808,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,136,2,0.9197,0.0802,16.018842160457677,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,136,2,0.7887,0.2112,16.580436648132007,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,136,2,0.3398,0.66,17.260549477788583,2,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,136,2,0.9574,0.0426,9.871389293689418,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,136,2,0.7785,0.2215,10.267602735356348,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,136,2,0.1585,0.8415,10.831255139359712,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,137,2,0.6568,0.1627,37.7647057143621,1805,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,137,2,0.5563,0.2696,38.46498510055578,1741,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,137,2,0.3018,0.5132,38.662266745052925,1850,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,137,2,0.9172,0.0827,15.976450438571906,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,137,2,0.7917,0.2081,16.283173673225715,2,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,137,2,0.346,0.654,17.20226479676842,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,137,2,0.9619,0.0381,9.889347646496619,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,137,2,0.7761,0.2239,10.315515228908094,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,137,2,0.1559,0.8441,10.847508417970635,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,138,2,0.673,0.1583,37.742132947681746,1687,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,138,2,0.5599,0.2687,38.30312489229668,1714,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,138,2,0.2957,0.5226,38.51044023980108,1817,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,138,2,0.9161,0.0838,15.987594026238696,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,138,2,0.7931,0.2069,16.3248473636739,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,138,2,0.3532,0.6466,17.168347745278492,2,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,138,2,0.9581,0.0419,9.874584277359268,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,138,2,0.7801,0.2199,10.28671065866801,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,138,2,0.1556,0.8444,10.85147722638368,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,139,2,0.6559,0.1697,38.218062225282,1744,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,139,2,0.5603,0.2637,38.479020770514246,1760,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,139,2,0.2965,0.5147,39.0325312124654,1888,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,139,2,0.9222,0.0778,15.772289815665829,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,139,2,0.7919,0.2078,16.40599899888112,3,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,139,2,0.3528,0.6472,17.220860824768078,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,139,2,0.9622,0.0378,9.901279445932127,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,139,2,0.7779,0.2221,10.338673418841507,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,139,2,0.1524,0.8476,10.844101121097223,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,140,2,0.6655,0.1599,37.93839771738706,1746,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,140,2,0.561,0.2656,38.585895216873354,1734,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,140,2,0.2986,0.5174,38.538056735108086,1840,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,140,2,0.9206,0.0792,15.914690419757145,2,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,140,2,0.794,0.206,16.548933708065093,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,140,2,0.3418,0.6582,17.245525449150648,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,140,2,0.9632,0.0368,9.860007092269495,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,140,2,0.7808,0.2192,10.353057336039633,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,140,2,0.1483,0.8517,10.885241539863891,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,141,2,0.6656,0.1619,38.14324585911708,1725,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,141,2,0.5673,0.2585,38.38953600239636,1742,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,141,2,0.298,0.5177,38.20095311669151,1843,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,141,2,0.9208,0.0792,15.937065597129171,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,141,2,0.7926,0.2074,16.35636254902204,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,141,2,0.3453,0.6547,17.217326357947137,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,141,2,0.9628,0.0372,9.96686216209855,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,141,2,0.7793,0.2207,10.361374085958767,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,141,2,0.1546,0.8454,10.879084374477761,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,142,2,0.6604,0.1643,38.44769919329333,1753,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,142,2,0.5597,0.2567,38.35343932571474,1836,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,142,2,0.2962,0.5196,38.29571176244775,1842,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,142,2,0.926,0.074,16.12805772881494,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,142,2,0.7922,0.2077,16.482627601719916,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,142,2,0.351,0.649,17.255707997372618,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,142,2,0.9632,0.0368,9.937598315676901,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,142,2,0.7801,0.2199,10.37539564814388,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,142,2,0.1488,0.8512,10.900854669289526,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,143,2,0.6724,0.154,38.05034742895086,1736,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,143,2,0.5687,0.2625,38.82095291783033,1688,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,143,2,0.2952,0.5191,38.64253543443366,1857,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,143,2,0.9258,0.0741,15.89995348481884,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,143,2,0.7906,0.2094,16.53866597124653,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,143,2,0.3524,0.6475,17.384554194767794,1,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,143,2,0.9616,0.0384,9.984512865007808,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,143,2,0.7865,0.2135,10.350647572401982,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,143,2,0.153,0.847,10.928826835914478,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,144,2,0.6689,0.1584,38.3237188481999,1727,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,144,2,0.5541,0.2662,38.07749569562517,1797,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,144,2,0.2961,0.5204,38.96213431103403,1835,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,144,2,0.9295,0.0704,16.006176723570068,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,144,2,0.7915,0.2084,16.520237891147783,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,144,2,0.3478,0.6521,17.286080191865064,1,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,144,2,0.9643,0.0357,9.988870058150715,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,144,2,0.7794,0.2206,10.408015056692138,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,144,2,0.1536,0.8464,10.924562531944066,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,145,2,0.6704,0.1619,38.20361140020168,1677,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,145,2,0.5621,0.2669,38.53828381958331,1710,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,145,2,0.2963,0.5152,38.58644833420023,1885,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,145,2,0.9305,0.0695,16.053102821610164,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,145,2,0.7968,0.2032,16.49139625853882,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,145,2,0.3449,0.6551,17.423482985526803,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,145,2,0.9671,0.0329,10.007664966820565,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,145,2,0.787,0.213,10.403284833739638,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,145,2,0.1513,0.8487,10.90478731754833,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,146,2,0.6723,0.1579,38.3616072822309,1698,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,146,2,0.5626,0.2614,38.54777786323061,1760,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,146,2,0.3001,0.528,38.77012701197301,1719,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,146,2,0.9258,0.0741,15.989813266765033,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,146,2,0.7933,0.2067,16.527482191374716,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,146,2,0.3548,0.645,17.40705208548681,2,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,146,2,0.9691,0.0309,10.04410372218106,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,146,2,0.7807,0.2193,10.453975264305452,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,146,2,0.1512,0.8488,10.928522964626163,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,147,2,0.6689,0.1569,38.121588947429736,1742,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,147,2,0.5621,0.2564,38.35229198886731,1815,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,147,2,0.3064,0.5061,38.39613604341212,1875,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,147,2,0.9279,0.0721,16.139056496900054,0,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,147,2,0.8085,0.1914,16.352650860723244,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,147,2,0.3469,0.6531,17.427961332387877,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,147,2,0.9661,0.0339,9.991015510149692,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,147,2,0.7865,0.2135,10.425731979236343,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,147,2,0.1532,0.8468,10.947695540150933,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,148,2,0.6732,0.157,38.44069684399646,1698,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,148,2,0.5731,0.2516,38.709678843837075,1753,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,148,2,0.3097,0.5132,38.543698627229055,1771,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,148,2,0.9304,0.0694,16.00277618439866,2,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,148,2,0.7953,0.2046,16.498652181147513,1,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
0,148,2,0.3524,0.6476,17.370734081868783,0,"(0, 0)","((2,), (1,))",0.25,0.2,0.5
0,148,2,0.9652,0.0348,10.044771124199272,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,148,2,0.7868,0.2132,10.413194717314747,0,"(0, 0)","((2,), (1,))",0.5,0.4,0.5
0,148,2,0.1501,0.8499,11.030961752513367,0,"(0, 0)","((2,), (1,))",0.5,0.2,0.5
0,149,2,0.6665,0.1598,38.61897328815259,1737,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,149,2,0.5703,0.2533,38.854323058351895,1764,"(0, 0)","((2,), (1,))",0.1,0.4,0.5
0,149,2,0.3031,0.5166,38.57892632340924,1803,"(0, 0)","((2,), (1,))",0.1,0.2,0.5
0,149,2,0.9257,0.0742,16.067278096548254,1,"(0, 0)","((2,), (1,))",0.25,0.5,0.5
0,149,2,0.7978,0.2022,16.50833151615526,0,"(0, 0)","((2,), (1,))",0.25,0.4,0.5
