probPopping,threshold,numChoices,share1,share2,time,noResolution,startingContents,increaseRates,discoveryRate,discoveryRateOptimal,recruitmentRate
0,130,2,0.7748,0.2252,56.95289601,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,130,2,0.9926,0.0074,56.49141969,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,130,2,0.0262,0.9738,10.81983303,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,130,2,0.9553,0.0447,9.812859197,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,130,2,1,0,8.478723091,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,130,2,0.0004,0.9996,8.71770906,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,130,2,0.9511,0.0489,8.268686035,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,130,2,1,0,6.957934645,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,130,2,0.6601,0.3399,58.1194265,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,130,2,0.9979,0.0021,53.83689512,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,130,2,1,0,53.00058991,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,130,2,0.9028,0.0972,8.111122794,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,130,2,1,0,4.917113708,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,130,2,1,0,3.813386087,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,130,2,0.9036,0.0964,6.058055105,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,130,2,1,0,3.236191743,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,130,2,1,0,2.27138868,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,131,2,0.1749,0.8251,59.33440125,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,131,2,0.7857,0.2143,58.91550417,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,131,2,0.9928,0.0072,57.33166219,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,131,2,0.0273,0.9727,10.7991617,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,131,2,0.9555,0.0445,9.837128729,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,131,2,1,0,8.464819677,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,131,2,0.0001,0.9999,8.734188651,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,131,2,0.959,0.041,8.308889027,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,131,2,1,0,6.954171575,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,131,2,0.6622,0.3378,58.23204521,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,131,2,0.9976,0.0024,53.510606,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,131,2,1,0,51.44857009,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,131,2,0.9046,0.0954,8.117453328,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,131,2,1,0,4.898245627,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,131,2,1,0,3.816318012,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,131,2,0.9043,0.0957,6.072397993,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,131,2,1,0,3.204528321,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,131,2,1,0,2.25542015,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,132,2,0.1742,0.8258,60.74959222,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,132,2,0.7891,0.2109,58.36015417,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,132,2,0.9929,0.0071,56.45693288,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,132,2,0.0266,0.9734,10.82447516,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,132,2,0.9587,0.0413,9.83352353,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,132,2,1,0,8.450747873,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,132,2,0.0003,0.9997,8.753757376,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,132,2,0.9578,0.0422,8.320462359,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,132,2,1,0,6.982925329,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,132,2,0.6733,0.3267,58.71549404,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,132,2,0.9977,0.0023,54.01353047,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,132,2,1,0,52.91431234,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,132,2,0.9067,0.0933,8.126970343,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,132,2,1,0,4.921621077,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,132,2,1,0,3.806085227,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,132,2,0.9054,0.0946,6.061499991,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,132,2,1,0,3.240444007,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,132,2,1,0,2.259047275,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,133,2,0.1747,0.8253,59.9626369,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,133,2,0.7864,0.2136,57.29803243,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,133,2,0.9936,0.0064,56.94469993,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,133,2,0.0254,0.9746,10.86543852,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,133,2,0.9534,0.0466,9.782208104,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,133,2,1,0,8.4356563,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,133,2,0.0001,0.9999,8.781969605,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,133,2,0.9573,0.0427,8.309477972,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,133,2,1,0,6.993490501,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,133,2,0.6717,0.3283,58.75082138,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,133,2,0.9974,0.0026,54.21690031,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,133,2,1,0,52.28578631,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,133,2,0.9095,0.0905,8.116477584,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,133,2,1,0,4.901564149,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,133,2,1,0,3.779564066,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,133,2,0.9091,0.0909,6.060826751,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,133,2,1,0,3.184832866,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,133,2,1,0,2.287313519,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,134,2,0.1777,0.8223,59.62240219,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,134,2,0.7897,0.2103,58.64383597,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,134,2,0.9926,0.0074,57.24600257,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,134,2,0.0233,0.9767,10.89845382,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,134,2,0.9568,0.0432,9.863409443,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,134,2,1,0,8.416792398,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,134,2,0.0001,0.9999,8.760259513,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,134,2,0.9571,0.0429,8.333177358,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,134,2,1,0,7.023673064,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,134,2,0.674,0.326,57.48135167,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,134,2,0.998,0.002,53.88297242,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,134,2,1,0,52.39401777,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,134,2,0.9067,0.0933,8.124069277,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,134,2,1,0,4.958760345,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,134,2,1,0,3.77806463,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,134,2,0.9097,0.0903,6.08559348,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,134,2,1,0,3.225719435,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,134,2,1,0,2.282152089,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,135,2,0.178,0.822,60.63242347,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,135,2,0.7925,0.2075,57.03131397,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,135,2,0.9931,0.0069,55.91660752,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,135,2,0.026,0.974,10.91571053,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,135,2,0.9581,0.0419,9.876095047,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,135,2,1,0,8.481293908,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,135,2,0.0001,0.9999,8.804284281,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,135,2,0.9622,0.0378,8.346580291,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,135,2,1,0,7.007013894,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,135,2,0.68,0.32,58.57551635,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,135,2,0.9986,0.0014,54.79568864,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,135,2,1,0,51.56999806,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,135,2,0.9102,0.0898,8.12016317,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,135,2,1,0,4.964706967,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,135,2,1,0,3.74572909,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,135,2,0.909,0.091,6.068070838,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,135,2,1,0,3.212502345,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,135,2,1,0,2.287302469,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,136,2,0.1728,0.8272,60.52955112,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,136,2,0.7949,0.2051,58.18495303,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,136,2,0.9932,0.0068,56.06727926,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,136,2,0.0256,0.9744,10.93498854,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,136,2,0.9574,0.0426,9.832423237,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,136,2,1,0,8.539325002,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,136,2,0.0004,0.9996,8.796278804,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,136,2,0.9592,0.0408,8.363365013,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,136,2,1,0,7.037084883,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,136,2,0.6732,0.3268,58.76964635,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,136,2,0.9977,0.0023,53.57606487,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,136,2,1,0,52.61509468,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,136,2,0.9113,0.0887,8.093025084,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,136,2,1,0,4.950503464,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,136,2,1,0,3.780931447,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,136,2,0.9144,0.0856,6.063778306,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,136,2,1,0,3.211796602,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,136,2,1,0,2.263179244,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,137,2,0.1797,0.8203,60.41243981,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,137,2,0.7989,0.2011,58.6124019,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,137,2,0.9943,0.0057,56.71804304,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,137,2,0.0263,0.9737,10.91605755,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,137,2,0.9595,0.0405,9.892350689,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,137,2,1,0,8.500312705,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,137,2,0,1,8.777236332,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,137,2,0.9597,0.0403,8.362480267,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,137,2,1,0,7.051456873,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,137,2,0.6758,0.3242,58.04248077,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,137,2,0.9983,0.0017,53.90434207,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,137,2,1,0,51.54261565,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,137,2,0.9116,0.0884,8.10727397,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,137,2,1,0,4.924567926,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,137,2,1,0,3.798620613,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,137,2,0.9144,0.0856,6.064906465,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,137,2,1,0,3.227131924,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,137,2,1,0,2.271401463,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,138,2,0.1754,0.8246,60.14892568,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,138,2,0.7959,0.2041,56.84730682,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,138,2,0.9935,0.0065,56.110195,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,138,2,0.0255,0.9745,10.95148214,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,138,2,0.9653,0.0347,9.848548539,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,138,2,1,0,8.567138774,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,138,2,0,1,8.837499165,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,138,2,0.9586,0.0414,8.363482855,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,138,2,1,0,7.05188452,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,138,2,0.6828,0.3172,58.40649705,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,138,2,0.9986,0.0014,55.18075231,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,138,2,1,0,52.42617648,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,138,2,0.9131,0.0869,8.125430705,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,138,2,1,0,4.960930046,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,138,2,1,0,3.836589034,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,138,2,0.9162,0.0838,6.061626141,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,138,2,1,0,3.257666332,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,138,2,1,0,2.270495952,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,139,2,0.1788,0.8212,59.96968951,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,139,2,0.7922,0.2078,58.16492406,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,139,2,0.995,0.005,56.58975584,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,139,2,0.0291,0.9709,10.92976065,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,139,2,0.9608,0.0392,9.852539199,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,139,2,1,0,8.461217948,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,139,2,0.0002,0.9998,8.840437513,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,139,2,0.961,0.039,8.414189106,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,139,2,1,0,7.074407135,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,139,2,0.6826,0.3174,58.5787108,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,139,2,0.9987,0.0013,53.40486061,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,139,2,1,0,52.12990229,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,139,2,0.9104,0.0896,8.140053503,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,139,2,1,0,4.966523812,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,139,2,1,0,3.778429727,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,139,2,0.917,0.083,6.049994263,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,139,2,1,0,3.196365803,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,139,2,1,0,2.271927185,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,140,2,0.1828,0.8172,59.18686896,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,140,2,0.7954,0.2046,58.01478785,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,140,2,0.9942,0.0058,56.53758622,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,140,2,0.0259,0.9741,10.91498329,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,140,2,0.9585,0.0415,9.933499342,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,140,2,1,0,8.576949314,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,140,2,0.0001,0.9999,8.860760551,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,140,2,0.9625,0.0375,8.374945156,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,140,2,1,0,7.090274471,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,140,2,0.6899,0.3101,58.32788514,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,140,2,0.998,0.002,54.63418679,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,140,2,1,0,52.59587107,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,140,2,0.9152,0.0848,8.111333942,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,140,2,1,0,4.904617654,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,140,2,1,0,3.756267325,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,140,2,0.9184,0.0816,6.083110933,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,140,2,1,0,3.207308056,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,140,2,1,0,2.252238135,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,141,2,0.1788,0.8212,60.22136185,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,141,2,0.7932,0.2068,57.38891217,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,141,2,0.9954,0.0046,56.03248218,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,141,2,0.0275,0.9725,10.95512774,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,141,2,0.9633,0.0367,9.917710574,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,141,2,1,0,8.586557699,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,141,2,0.0001,0.9999,8.871237411,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,141,2,0.9603,0.0397,8.430061231,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,141,2,1,0,7.08882167,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,141,2,0.6935,0.3065,57.88577175,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,141,2,0.9988,0.0012,53.02576347,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,141,2,1,0,51.78305239,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,141,2,0.9163,0.0837,8.055728408,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,141,2,1,0,4.882982999,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,141,2,1,0,3.770277835,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,141,2,0.9236,0.0764,6.082596446,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,141,2,1,0,3.23080968,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,141,2,1,0,2.246008763,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,142,2,0.1744,0.8256,59.92146003,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,142,2,0.8006,0.1994,57.86187046,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,142,2,0.995,0.005,56.84404313,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,142,2,0.0249,0.9751,10.98788827,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,142,2,0.9619,0.0381,9.953917398,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,142,2,1,0,8.541067657,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,142,2,0.0002,0.9998,8.886933944,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,142,2,0.9587,0.0413,8.417233768,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,142,2,1,0,7.097639632,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,142,2,0.6919,0.3081,58.48167869,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,142,2,0.9983,0.0017,54.8697225,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,142,2,1,0,52.71994985,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,142,2,0.9208,0.0792,8.055752934,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,142,2,1,0,4.896624679,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,142,2,1,0,3.782202769,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,142,2,0.9163,0.0837,6.029538476,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,142,2,1,0,3.26020845,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,142,2,1,0,2.289337189,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,143,2,0.1819,0.8181,60.17232912,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,143,2,0.8023,0.1977,58.46627645,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,143,2,0.9933,0.0067,56.97499917,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,143,2,0.0241,0.9759,11.03920935,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,143,2,0.9603,0.0397,9.930475019,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,143,2,1,0,8.571135536,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,143,2,0.0002,0.9998,8.89716186,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,143,2,0.964,0.036,8.428716169,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,143,2,1,0,7.125665742,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,143,2,0.6876,0.3124,58.36408314,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,143,2,0.9984,0.0016,53.9311899,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,143,2,1,0,52.83350512,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,143,2,0.9222,0.0778,8.12221776,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,143,2,1,0,4.934961081,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,143,2,1,0,3.817500029,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,143,2,0.9244,0.0756,6.074431432,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,143,2,1,0,3.21218191,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,143,2,1,0,2.279946474,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,144,2,0.1743,0.8257,59.53456142,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,144,2,0.8018,0.1982,58.12017065,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,144,2,0.9939,0.0061,57.26038605,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,144,2,0.0258,0.9742,11.02466627,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,144,2,0.9617,0.0383,9.953578488,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,144,2,1,0,8.67323321,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
0,144,2,0,1,8.938113585,0,"(0, 0)","((2,), (1,))",0.9,0.1,0.5
0,144,2,0.9675,0.0325,8.444104198,0,"(0, 0)","((2,), (1,))",0.9,0.5,0.5
0,144,2,1,0,7.128477891,0,"(0, 0)","((2,), (1,))",0.9,0.9,0.5
0,144,2,0.6992,0.3008,57.28674202,0,"(0, 0)","((100,), (1,))",0.1,0.1,0.5
0,144,2,0.9986,0.0014,53.65892693,0,"(0, 0)","((100,), (1,))",0.1,0.5,0.5
0,144,2,1,0,52.65351861,0,"(0, 0)","((100,), (1,))",0.1,0.9,0.5
0,144,2,0.9201,0.0799,8.132814849,0,"(0, 0)","((100,), (1,))",0.5,0.1,0.5
0,144,2,1,0,4.979260391,0,"(0, 0)","((100,), (1,))",0.5,0.5,0.5
0,144,2,1,0,3.783092839,0,"(0, 0)","((100,), (1,))",0.5,0.9,0.5
0,144,2,0.9229,0.0771,6.095748568,0,"(0, 0)","((100,), (1,))",0.9,0.1,0.5
0,144,2,1,0,3.234381859,0,"(0, 0)","((100,), (1,))",0.9,0.5,0.5
0,144,2,1,0,2.28107384,0,"(0, 0)","((100,), (1,))",0.9,0.9,0.5
0,145,2,0.1766,0.8234,60.55713464,0,"(0, 0)","((2,), (1,))",0.1,0.1,0.5
0,145,2,0.8044,0.1956,57.63138649,0,"(0, 0)","((2,), (1,))",0.1,0.5,0.5
0,145,2,0.9939,0.0061,57.14485885,0,"(0, 0)","((2,), (1,))",0.1,0.9,0.5
0,145,2,0.0244,0.9756,11.01085101,0,"(0, 0)","((2,), (1,))",0.5,0.1,0.5
0,145,2,0.9656,0.0344,9.910907642,0,"(0, 0)","((2,), (1,))",0.5,0.5,0.5
0,145,2,1,0,8.606983896,0,"(0, 0)","((2,), (1,))",0.5,0.9,0.5
